job_title,salary_usd,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,benefits_score,job_title_grouped,location_grouped,residence_grouped,skills_grouped,industry_grouped
Data Scientist,248642,1,2,Switzerland,1,Switzerland,0,"AWS, MLOps, Docker",-1,11,Technology,8.6,-1,-1,17,-1,-1
AI Software Engineer,64401,1,1,China,2,China,50,"Deep Learning, Kubernetes, Tableau, Python",-1,17,Finance,7.8,-1,-1,3,-1,-1
AI Product Manager,92513,3,3,Finland,2,Belgium,50,"Kubernetes, TensorFlow, SQL, Deep Learning, Hadoop",-1,5,Transportation,9.3,-1,-1,-1,-1,-1
Robotics Engineer,238453,1,2,United States,1,United States,0,"Java, Python, TensorFlow",-1,11,Media,7.8,-1,-1,19,-1,-1
Data Engineer,99160,2,3,Australia,1,Australia,50,"Java, Scala, Python",-1,3,Media,7.6,-1,-1,0,-1,-1
Data Scientist,248599,1,3,Finland,0,Finland,0,"SQL, PyTorch, Tableau, Docker",-1,13,Finance,6.5,-1,-1,5,-1,-1
NLP Engineer,236767,1,0,Ireland,1,Ireland,100,"GCP, NLP, AWS, SQL, Kubernetes",-1,13,Transportation,5.0,-1,-1,9,-1,-1
Deep Learning Engineer,110782,2,1,United Kingdom,0,United Kingdom,0,"GCP, Data Visualization, Linux, Computer Vision, Kubernetes",-1,2,Gaming,8.5,-1,-1,18,-1,-1
AI Research Scientist,302161,1,0,United Kingdom,0,United Kingdom,100,"Mathematics, Java, Data Visualization, R",-1,18,Energy,9.9,-1,-1,18,-1,-1
AI Architect,146187,1,1,Singapore,2,Thailand,0,"Kubernetes, GCP, MLOps, Statistics, Git",-1,12,Technology,9.7,-1,-1,-1,-1,-1
AI Specialist,94634,2,0,France,0,France,0,"R, Scala, Computer Vision, Mathematics, Python",-1,3,Media,6.2,-1,-1,6,-1,-1
AI Consultant,115988,3,1,Finland,1,Finland,50,"Hadoop, SQL, R, NLP, Scala",-1,8,Retail,5.4,-1,-1,5,-1,-1
Autonomous Systems Engineer,192776,1,3,Austria,0,Chile,100,"Computer Vision, Kubernetes, Mathematics",-1,12,Retail,7.2,-1,-1,-1,-1,-1
ML Ops Engineer,33869,0,3,China,0,China,0,"Computer Vision, Git, Python, Spark",-1,1,Consulting,7.9,-1,-1,3,-1,-1
AI Research Scientist,77360,0,3,Japan,1,Kenya,100,"SQL, Mathematics, MLOps, Statistics, Azure",-1,0,Media,8.5,-1,-1,-1,-1,-1
Data Engineer,236119,1,0,Japan,0,Japan,50,"AWS, Python, TensorFlow, NLP",-1,13,Consulting,5.4,-1,-1,11,-1,-1
Machine Learning Researcher,99743,1,2,China,1,China,100,"Hadoop, Python, Deep Learning, Linux, Mathematics",-1,17,Healthcare,5.7,-1,-1,3,-1,-1
Data Scientist,92399,0,2,Denmark,2,Germany,0,"Spark, Python, MLOps",-1,1,Education,5.8,-1,-1,7,-1,-1
Computer Vision Engineer,110170,2,0,Sweden,1,India,100,"Linux, Docker, R, Git, AWS",-1,4,Gaming,7.4,-1,-1,8,-1,-1
Machine Learning Researcher,198925,1,0,Ireland,2,Nigeria,0,"Scala, R, SQL",-1,13,Gaming,5.9,-1,-1,-1,-1,-1
Data Engineer,170795,1,3,Austria,1,Austria,50,"Java, SQL, GCP",-1,17,Gaming,8.1,-1,-1,1,-1,-1
Machine Learning Researcher,152232,1,1,Netherlands,1,Netherlands,100,"Java, Hadoop, Tableau, Statistics, Spark",-1,19,Telecommunications,7.5,-1,-1,12,-1,-1
AI Architect,308244,1,1,Norway,1,Portugal,0,"Spark, Java, PyTorch, Azure, Linux",-1,10,Energy,6.8,-1,-1,-1,-1,-1
AI Product Manager,58771,3,0,India,0,India,50,"Deep Learning, Hadoop, Computer Vision",-1,7,Government,6.6,-1,-1,8,-1,-1
Machine Learning Engineer,69542,0,0,Netherlands,1,New Zealand,50,"Azure, Java, AWS, Python",-1,1,Government,7.1,-1,-1,-1,-1,-1
Principal Data Scientist,99141,2,1,Ireland,0,Hungary,50,"AWS, Linux, R, NLP, Docker",-1,2,Government,7.7,-1,-1,-1,-1,-1
Machine Learning Engineer,115731,2,0,Australia,0,Australia,0,"Git, Kubernetes, R, Spark, Deep Learning",-1,4,Automotive,8.8,-1,-1,0,-1,-1
AI Architect,73001,0,1,Singapore,0,Singapore,50,"PyTorch, Scala, Docker",-1,0,Technology,9.9,-1,-1,14,-1,-1
ML Ops Engineer,354384,1,0,Denmark,0,Portugal,100,"Deep Learning, Azure, Data Visualization",-1,17,Media,7.6,-1,-1,-1,-1,-1
AI Software Engineer,89933,2,3,Japan,1,Japan,100,"Python, Docker, Azure, AWS",-1,3,Telecommunications,8.2,-1,-1,11,-1,-1
AI Specialist,165985,1,1,Japan,0,Japan,0,"Git, Scala, Computer Vision, PyTorch",-1,11,Real Estate,8.6,-1,-1,11,-1,-1
Machine Learning Engineer,84231,2,3,France,1,Philippines,100,"Scala, Kubernetes, R, Mathematics",-1,4,Automotive,7.3,-1,-1,-1,-1,-1
AI Research Scientist,123845,3,0,United States,2,New Zealand,50,"AWS, Deep Learning, Git, Docker, Azure",-1,6,Transportation,6.2,-1,-1,-1,-1,-1
Data Scientist,272008,1,1,Norway,2,Romania,100,"Python, Kubernetes, Tableau, Deep Learning, Docker",-1,19,Retail,9.3,-1,-1,-1,-1,-1
ML Ops Engineer,338395,1,3,United States,0,United States,50,"Linux, Python, Spark, Scala, Deep Learning",-1,15,Technology,6.4,-1,-1,19,-1,-1
AI Consultant,104347,2,1,Germany,1,Netherlands,100,"Spark, Mathematics, Deep Learning, Computer Vision, AWS",-1,4,Manufacturing,9.4,-1,-1,12,-1,-1
ML Ops Engineer,129907,3,3,Japan,2,Japan,100,"Data Visualization, Java, Tableau, TensorFlow, GCP",-1,8,Real Estate,5.7,-1,-1,11,-1,-1
Robotics Engineer,75071,0,0,Austria,0,Austria,50,"Tableau, Mathematics, Python, TensorFlow, Deep Learning",-1,1,Finance,7.6,-1,-1,1,-1,-1
Data Scientist,89718,0,1,Ireland,0,Ireland,0,"SQL, Python, PyTorch",-1,1,Healthcare,6.6,-1,-1,9,-1,-1
Head of AI,123663,3,0,Japan,2,Japan,50,"Kubernetes, AWS, Statistics, Computer Vision",-1,6,Education,6.3,-1,-1,11,-1,-1
AI Architect,232491,1,0,France,1,France,50,"GCP, AWS, Hadoop, Tableau, Statistics",-1,18,Healthcare,9.3,-1,-1,6,-1,-1
Machine Learning Researcher,54167,3,3,India,0,Norway,0,"Git, Linux, Spark, Mathematics",-1,7,Education,8.6,-1,-1,13,-1,-1
AI Product Manager,89079,2,0,Canada,0,Canada,100,"MLOps, SQL, Python",-1,2,Manufacturing,6.6,-1,-1,2,-1,-1
Data Scientist,194970,1,3,United Kingdom,1,United Kingdom,0,"Python, TensorFlow, R, NLP, Deep Learning",-1,19,Government,8.8,-1,-1,18,-1,-1
ML Ops Engineer,228547,1,1,Sweden,2,Sweden,0,"Tableau, Spark, GCP",-1,13,Government,7.2,-1,-1,16,-1,-1
Robotics Engineer,52055,3,1,India,0,India,50,"Linux, Hadoop, SQL",-1,7,Automotive,8.6,-1,-1,8,-1,-1
Head of AI,57328,1,0,India,1,India,50,"Python, R, Deep Learning, NLP, AWS",-1,12,Education,8.4,-1,-1,8,-1,-1
Autonomous Systems Engineer,52301,0,3,Sweden,2,Sweden,0,"Hadoop, Python, Kubernetes, Computer Vision, TensorFlow",-1,1,Telecommunications,7.4,-1,-1,16,-1,-1
Robotics Engineer,23552,0,3,India,0,India,50,"Azure, Java, NLP, R, Deep Learning",-1,0,Manufacturing,9.5,-1,-1,8,-1,-1
AI Product Manager,135585,3,2,Netherlands,2,Netherlands,50,"Java, SQL, PyTorch, Deep Learning, Docker",-1,8,Government,6.8,-1,-1,12,-1,-1
AI Software Engineer,281620,1,2,Ireland,0,Ireland,50,"Git, Kubernetes, Scala, Spark, Computer Vision",-1,13,Gaming,8.7,-1,-1,9,-1,-1
NLP Engineer,158612,3,0,Singapore,1,Singapore,0,"Spark, Data Visualization, Java, MLOps, Linux",-1,5,Retail,6.9,-1,-1,14,-1,-1
AI Specialist,104480,2,0,Ireland,0,Ireland,100,"TensorFlow, Python, Tableau, SQL",-1,4,Energy,8.8,-1,-1,9,-1,-1
Machine Learning Engineer,50599,0,2,Germany,2,Romania,50,"Python, Hadoop, Data Visualization, Scala",-1,1,Government,5.1,-1,-1,-1,-1,-1
AI Consultant,74316,2,2,Netherlands,2,Netherlands,100,"Linux, Tableau, SQL, Kubernetes",-1,3,Technology,5.8,-1,-1,12,-1,-1
Robotics Engineer,91016,2,0,Canada,0,Switzerland,50,"Hadoop, Spark, Deep Learning, Python",-1,3,Transportation,6.5,-1,-1,17,-1,-1
AI Product Manager,83508,2,2,Finland,0,Finland,50,"Linux, Git, PyTorch, Hadoop",-1,3,Technology,7.6,-1,-1,5,-1,-1
AI Research Scientist,54579,0,3,Israel,2,Luxembourg,100,"Tableau, GCP, Git",-1,0,Government,6.9,-1,-1,-1,-1,-1
NLP Engineer,147819,1,3,Netherlands,2,Netherlands,50,"Data Visualization, PyTorch, Hadoop",-1,13,Automotive,10.0,-1,-1,12,-1,-1
Autonomous Systems Engineer,85094,2,2,Sweden,2,Finland,100,"Scala, Azure, Spark",-1,3,Consulting,7.3,-1,-1,5,-1,-1
AI Product Manager,18730,0,0,India,2,India,100,"Data Visualization, R, SQL",-1,0,Real Estate,6.0,-1,-1,8,-1,-1
Deep Learning Engineer,89305,2,2,Netherlands,2,South Korea,100,"AWS, Python, MLOps, TensorFlow, Hadoop",-1,3,Manufacturing,6.6,-1,-1,15,-1,-1
Data Engineer,67597,2,2,South Korea,2,South Korea,100,"Deep Learning, Kubernetes, GCP",-1,2,Telecommunications,6.6,-1,-1,15,-1,-1
NLP Engineer,67427,0,3,Singapore,1,Singapore,0,"Linux, Mathematics, Hadoop",-1,0,Automotive,7.4,-1,-1,14,-1,-1
Machine Learning Engineer,80525,2,0,Canada,2,Canada,0,"Mathematics, Kubernetes, SQL",-1,3,Technology,8.2,-1,-1,2,-1,-1
Machine Learning Researcher,73119,0,0,Israel,1,Australia,100,"R, Kubernetes, Docker",-1,0,Technology,9.9,-1,-1,0,-1,-1
Data Engineer,76899,0,2,Norway,0,Norway,50,"MLOps, NLP, Docker, Git",-1,1,Finance,9.6,-1,-1,13,-1,-1
AI Specialist,71826,0,0,Austria,1,Brazil,100,"Docker, Git, Hadoop, SQL, Computer Vision",-1,0,Transportation,5.3,-1,-1,-1,-1,-1
Autonomous Systems Engineer,101327,0,3,Norway,1,Norway,50,"Java, GCP, Python",-1,1,Telecommunications,6.0,-1,-1,13,-1,-1
Robotics Engineer,69083,2,0,Israel,1,Israel,100,"Python, Kubernetes, Docker",-1,2,Technology,5.2,-1,-1,10,-1,-1
ML Ops Engineer,90930,2,3,Austria,1,Austria,0,"Scala, TensorFlow, MLOps, Python",-1,2,Media,7.2,-1,-1,1,-1,-1
Autonomous Systems Engineer,124784,3,3,South Korea,1,Mexico,100,"Linux, Azure, Python",-1,8,Media,5.8,-1,-1,-1,-1,-1
Deep Learning Engineer,112554,2,2,Norway,1,Norway,50,"Python, Computer Vision, TensorFlow, Java, Hadoop",-1,4,Technology,7.1,-1,-1,13,-1,-1
AI Consultant,138859,3,2,France,1,France,0,"NLP, Git, Azure, R, Python",-1,6,Retail,7.2,-1,-1,6,-1,-1
Data Scientist,155807,1,0,France,0,Singapore,100,"AWS, R, Python, Git, Scala",-1,18,Consulting,6.8,-1,-1,14,-1,-1
Computer Vision Engineer,70709,0,0,Germany,2,Canada,50,"TensorFlow, SQL, AWS",-1,1,Automotive,8.1,-1,-1,2,-1,-1
NLP Engineer,20948,0,1,India,2,India,50,"Scala, Spark, Docker",-1,1,Technology,9.5,-1,-1,8,-1,-1
Head of AI,128719,3,3,Netherlands,1,Turkey,100,"R, GCP, Python, Java, Mathematics",-1,7,Energy,9.6,-1,-1,-1,-1,-1
AI Product Manager,73053,0,3,Ireland,0,Ireland,50,"PyTorch, Data Visualization, Azure",-1,1,Telecommunications,6.1,-1,-1,9,-1,-1
Research Scientist,127282,2,3,Denmark,2,Denmark,50,"Tableau, Spark, Python, Linux",-1,4,Telecommunications,8.9,-1,-1,4,-1,-1
AI Product Manager,195816,1,2,Singapore,2,Singapore,0,"Git, R, Deep Learning, Mathematics, Java",-1,13,Telecommunications,6.2,-1,-1,14,-1,-1
NLP Engineer,169752,1,0,United States,1,United States,0,"MLOps, Java, Statistics, Data Visualization",-1,14,Healthcare,5.7,-1,-1,19,-1,-1
AI Consultant,105502,1,2,China,0,China,0,"SQL, Linux, Tableau, Computer Vision",-1,10,Transportation,5.5,-1,-1,3,-1,-1
Data Engineer,112014,3,3,Ireland,2,Ireland,100,"TensorFlow, Scala, Python, Docker, R",-1,6,Finance,9.5,-1,-1,9,-1,-1
Machine Learning Engineer,247688,1,2,Japan,0,Japan,50,"PyTorch, SQL, Kubernetes, R",-1,18,Real Estate,8.2,-1,-1,11,-1,-1
ML Ops Engineer,74961,0,3,France,1,France,0,"TensorFlow, Data Visualization, Linux",-1,1,Gaming,6.3,-1,-1,6,-1,-1
ML Ops Engineer,115927,3,3,South Korea,0,Latvia,50,"Kubernetes, Data Visualization, PyTorch, GCP",-1,8,Real Estate,9.5,-1,-1,-1,-1,-1
AI Consultant,60784,0,2,France,2,France,50,"Tableau, NLP, Computer Vision, R",-1,0,Transportation,5.9,-1,-1,6,-1,-1
Research Scientist,88808,2,1,Germany,2,Germany,50,"GCP, PyTorch, Computer Vision",-1,2,Telecommunications,9.4,-1,-1,7,-1,-1
AI Research Scientist,147363,3,0,Austria,0,Austria,100,"Python, GCP, Computer Vision, TensorFlow, Azure",-1,6,Manufacturing,8.3,-1,-1,1,-1,-1
AI Specialist,49188,1,2,India,2,India,100,"R, Azure, Linux, Computer Vision, Java",-1,17,Healthcare,9.3,-1,-1,8,-1,-1
Principal Data Scientist,159673,1,3,Australia,1,Australia,0,"Hadoop, Linux, Java",-1,18,Transportation,7.9,-1,-1,0,-1,-1
AI Specialist,113403,3,0,Germany,1,Germany,50,"Spark, Java, Tableau, Python, Statistics",-1,7,Energy,7.3,-1,-1,7,-1,-1
Deep Learning Engineer,101965,2,3,Denmark,1,Denmark,0,"Scala, Python, Spark, Data Visualization",-1,2,Media,9.9,-1,-1,4,-1,-1
Head of AI,75727,2,1,Ireland,1,Ireland,50,"Data Visualization, Python, Deep Learning",-1,4,Real Estate,7.1,-1,-1,9,-1,-1
Principal Data Scientist,64011,2,0,France,2,France,0,"R, Scala, NLP",-1,2,Retail,5.5,-1,-1,6,-1,-1
Machine Learning Engineer,108796,2,1,Japan,0,Brazil,50,"R, Deep Learning, GCP, Computer Vision, Scala",-1,4,Automotive,7.6,-1,-1,-1,-1,-1
Robotics Engineer,235070,1,0,Japan,0,Japan,100,"Data Visualization, Scala, Linux, Python, Hadoop",-1,11,Technology,5.5,-1,-1,11,-1,-1
Data Engineer,180679,1,2,South Korea,1,Netherlands,100,"SQL, Linux, Java, Git",-1,15,Healthcare,8.8,-1,-1,12,-1,-1
Robotics Engineer,151818,1,1,Germany,2,Thailand,0,"SQL, Java, R",-1,19,Technology,7.9,-1,-1,-1,-1,-1
Autonomous Systems Engineer,106856,2,0,Israel,0,Portugal,0,"Statistics, R, Tableau",-1,4,Consulting,6.3,-1,-1,-1,-1,-1
Robotics Engineer,108490,2,3,Japan,1,Mexico,100,"Azure, Python, Deep Learning",-1,2,Education,6.0,-1,-1,-1,-1,-1
ML Ops Engineer,71874,2,0,France,1,France,0,"Kubernetes, Python, SQL, MLOps, Statistics",-1,3,Real Estate,5.5,-1,-1,6,-1,-1
AI Consultant,202910,1,1,France,2,Hungary,50,"PyTorch, Tableau, TensorFlow, Computer Vision",-1,19,Real Estate,8.3,-1,-1,-1,-1,-1
AI Product Manager,118893,3,1,Austria,0,Australia,50,"Deep Learning, Linux, GCP, Mathematics",-1,9,Retail,5.9,-1,-1,0,-1,-1
Data Analyst,90747,2,0,South Korea,0,South Korea,100,"TensorFlow, Java, Git",-1,4,Technology,7.1,-1,-1,15,-1,-1
AI Software Engineer,55913,0,2,Ireland,1,Estonia,50,"Tableau, Spark, PyTorch, SQL, Data Visualization",-1,0,Consulting,5.8,-1,-1,-1,-1,-1
Data Scientist,321130,1,3,Switzerland,2,Finland,100,"AWS, Docker, MLOps, SQL, Kubernetes",-1,16,Telecommunications,9.1,-1,-1,5,-1,-1
Data Scientist,48284,0,0,Finland,2,Finland,50,"Python, Git, Linux, AWS",-1,0,Education,7.0,-1,-1,5,-1,-1
Machine Learning Engineer,93069,0,3,Denmark,0,Denmark,0,"Data Visualization, Mathematics, Python, NLP",-1,1,Education,9.3,-1,-1,4,-1,-1
AI Architect,154216,3,0,Norway,0,Norway,0,"Scala, Git, Mathematics, Spark",-1,5,Finance,8.7,-1,-1,13,-1,-1
Autonomous Systems Engineer,212745,1,3,Australia,1,Australia,50,"NLP, Data Visualization, Docker, Python, Spark",-1,10,Automotive,9.0,-1,-1,0,-1,-1
ML Ops Engineer,148725,1,2,Australia,1,Australia,50,"Computer Vision, Docker, TensorFlow",-1,16,Automotive,5.7,-1,-1,0,-1,-1
Deep Learning Engineer,214868,1,0,Australia,2,South Africa,100,"SQL, Computer Vision, Java, Mathematics, AWS",-1,17,Consulting,6.9,-1,-1,-1,-1,-1
AI Consultant,48192,0,0,Sweden,2,Luxembourg,100,"SQL, TensorFlow, Git",-1,0,Manufacturing,7.6,-1,-1,-1,-1,-1
Autonomous Systems Engineer,53715,0,2,Israel,2,Israel,50,"Python, TensorFlow, Linux, AWS, R",-1,1,Education,6.6,-1,-1,10,-1,-1
Data Engineer,79419,2,1,Netherlands,2,Chile,100,"Python, Java, Computer Vision, AWS",-1,3,Retail,9.3,-1,-1,-1,-1,-1
ML Ops Engineer,189251,1,1,Austria,1,Austria,100,"Kubernetes, Computer Vision, Python, GCP, Statistics",-1,12,Energy,8.1,-1,-1,1,-1,-1
AI Product Manager,82862,2,2,United States,2,United States,50,"Tableau, Spark, Python",-1,2,Technology,9.2,-1,-1,19,-1,-1
Research Scientist,312798,1,0,Switzerland,2,Portugal,100,"PyTorch, Mathematics, Deep Learning, TensorFlow",-1,12,Retail,5.8,-1,-1,-1,-1,-1
ML Ops Engineer,104615,0,1,Switzerland,0,United States,0,"Linux, Spark, Git, SQL, Hadoop",-1,0,Media,9.5,-1,-1,19,-1,-1
Deep Learning Engineer,42852,2,1,China,0,China,50,"R, Java, Azure, Deep Learning, AWS",-1,2,Automotive,6.3,-1,-1,3,-1,-1
Principal Data Scientist,83129,2,2,Canada,1,Canada,100,"Java, PyTorch, TensorFlow, Linux",-1,3,Real Estate,5.5,-1,-1,2,-1,-1
Robotics Engineer,64763,0,3,Singapore,2,Singapore,50,"R, SQL, Deep Learning",-1,0,Government,9.1,-1,-1,14,-1,-1
Data Scientist,140525,3,3,Singapore,0,China,0,"Docker, Spark, Python, AWS",-1,6,Automotive,8.2,-1,-1,3,-1,-1
AI Software Engineer,164731,3,2,Australia,0,Australia,0,"Linux, PyTorch, Data Visualization, SQL",-1,8,Automotive,6.2,-1,-1,0,-1,-1
Machine Learning Researcher,58860,2,0,China,0,China,100,"Python, R, TensorFlow",-1,4,Transportation,9.7,-1,-1,3,-1,-1
AI Specialist,117441,2,0,Norway,1,Norway,100,"Mathematics, Kubernetes, NLP, Computer Vision, Linux",-1,4,Automotive,8.9,-1,-1,13,-1,-1
Computer Vision Engineer,72350,0,3,Netherlands,0,Netherlands,0,"Python, TensorFlow, PyTorch, Tableau",-1,1,Energy,6.1,-1,-1,12,-1,-1
Deep Learning Engineer,92337,3,3,Australia,2,South Africa,100,"AWS, Spark, Computer Vision, Docker, Mathematics",-1,7,Healthcare,5.5,-1,-1,-1,-1,-1
Autonomous Systems Engineer,53864,0,0,Austria,1,Mexico,0,"Deep Learning, Hadoop, Linux",-1,0,Transportation,7.7,-1,-1,-1,-1,-1
AI Architect,33665,2,0,India,0,India,0,"Mathematics, Kubernetes, Docker, Scala",-1,4,Finance,9.4,-1,-1,8,-1,-1
Machine Learning Researcher,182110,1,3,France,1,France,50,"Python, Git, Tableau, NLP",-1,13,Energy,9.6,-1,-1,6,-1,-1
Head of AI,115234,2,1,Singapore,0,Singapore,0,"Kubernetes, Computer Vision, Azure",-1,4,Energy,8.7,-1,-1,14,-1,-1
Data Analyst,163943,1,1,Singapore,1,Singapore,100,"MLOps, Linux, NLP",-1,12,Energy,8.0,-1,-1,14,-1,-1
Autonomous Systems Engineer,153511,3,3,Japan,1,Argentina,50,"Spark, Git, Python, TensorFlow",-1,9,Education,6.8,-1,-1,-1,-1,-1
NLP Engineer,110442,2,2,Singapore,0,Singapore,100,"Spark, Python, TensorFlow, R",-1,4,Healthcare,5.7,-1,-1,14,-1,-1
Research Scientist,136904,1,1,Israel,1,Israel,0,"Spark, Linux, Kubernetes",-1,14,Technology,9.7,-1,-1,10,-1,-1
ML Ops Engineer,83201,0,2,Finland,0,Thailand,50,"Hadoop, NLP, Python",-1,1,Real Estate,7.2,-1,-1,-1,-1,-1
Robotics Engineer,134018,3,3,Canada,0,Thailand,50,"Python, Java, Data Visualization",-1,6,Media,6.6,-1,-1,-1,-1,-1
Principal Data Scientist,88509,2,3,France,1,France,100,"PyTorch, R, Computer Vision, Scala",-1,2,Healthcare,8.5,-1,-1,6,-1,-1
Research Scientist,126724,2,3,Denmark,0,Denmark,100,"Git, Python, TensorFlow, PyTorch",-1,2,Technology,7.3,-1,-1,4,-1,-1
Principal Data Scientist,281410,1,1,Netherlands,0,Egypt,0,"Statistics, Mathematics, NLP, Docker, Computer Vision",-1,15,Government,5.5,-1,-1,-1,-1,-1
Head of AI,162401,1,3,Canada,1,Ghana,0,"PyTorch, Mathematics, MLOps, TensorFlow, NLP",-1,17,Healthcare,7.2,-1,-1,-1,-1,-1
Machine Learning Engineer,180046,3,2,Switzerland,1,Ghana,0,"Statistics, R, Java",-1,8,Consulting,6.3,-1,-1,-1,-1,-1
Data Scientist,73927,2,0,Sweden,2,Mexico,0,"Hadoop, MLOps, Linux, Spark, Git",-1,2,Healthcare,5.5,-1,-1,-1,-1,-1
Data Engineer,109990,2,1,Germany,1,United States,50,"Python, Java, Hadoop, Statistics, Computer Vision",-1,3,Real Estate,5.8,-1,-1,19,-1,-1
Data Scientist,126474,3,0,Israel,0,Russia,100,"Tableau, Java, Kubernetes",-1,6,Consulting,5.9,-1,-1,-1,-1,-1
AI Research Scientist,160685,1,3,Netherlands,1,Netherlands,0,"R, GCP, Git, Spark",-1,13,Media,6.0,-1,-1,12,-1,-1
Deep Learning Engineer,317312,1,0,Switzerland,2,United Kingdom,50,"Git, R, GCP, Kubernetes, Java",-1,16,Technology,7.7,-1,-1,18,-1,-1
AI Consultant,85129,0,3,Denmark,0,Denmark,0,"NLP, PyTorch, TensorFlow",-1,0,Energy,8.8,-1,-1,4,-1,-1
AI Consultant,162063,1,1,Finland,0,Poland,50,"Deep Learning, Docker, AWS, SQL",-1,16,Gaming,8.3,-1,-1,-1,-1,-1
Computer Vision Engineer,50185,0,0,Finland,1,India,50,"AWS, R, Deep Learning",-1,1,Education,7.8,-1,-1,8,-1,-1
Autonomous Systems Engineer,212146,1,2,Austria,0,Austria,50,"Java, TensorFlow, Mathematics, Tableau",-1,12,Technology,5.2,-1,-1,1,-1,-1
AI Specialist,205751,1,3,Japan,1,Norway,50,"TensorFlow, Azure, Scala",-1,19,Education,7.7,-1,-1,13,-1,-1
AI Software Engineer,144178,3,0,Sweden,0,Indonesia,50,"PyTorch, GCP, Spark",-1,5,Energy,5.2,-1,-1,-1,-1,-1
Machine Learning Researcher,154217,3,0,Switzerland,1,Switzerland,0,"Scala, Computer Vision, Kubernetes, Deep Learning, Docker",-1,5,Gaming,8.5,-1,-1,17,-1,-1
Data Analyst,118300,3,1,Israel,0,Israel,0,"Statistics, MLOps, Spark, Computer Vision, TensorFlow",-1,6,Retail,6.4,-1,-1,10,-1,-1
Data Analyst,164623,3,0,Norway,0,Norway,0,"Python, SQL, Computer Vision, Mathematics, TensorFlow",-1,5,Education,7.2,-1,-1,13,-1,-1
Data Engineer,209872,1,3,Denmark,1,Denmark,0,"Kubernetes, Azure, Tableau, R, NLP",-1,12,Energy,9.2,-1,-1,4,-1,-1
Deep Learning Engineer,140537,3,0,France,0,France,100,"Linux, MLOps, TensorFlow, PyTorch, Mathematics",-1,6,Finance,5.8,-1,-1,6,-1,-1
Principal Data Scientist,72674,2,2,Israel,2,Vietnam,0,"Linux, Java, SQL, Kubernetes, PyTorch",-1,2,Consulting,7.7,-1,-1,-1,-1,-1
AI Product Manager,96117,2,2,France,0,Australia,100,"Linux, Java, Scala",-1,2,Education,7.7,-1,-1,0,-1,-1
Data Scientist,132251,3,1,Netherlands,0,Canada,0,"SQL, Kubernetes, Azure, Computer Vision",-1,7,Gaming,9.3,-1,-1,2,-1,-1
Robotics Engineer,180163,3,3,Singapore,0,Singapore,100,"Kubernetes, SQL, Linux",-1,9,Technology,6.0,-1,-1,14,-1,-1
AI Software Engineer,64220,0,1,United Kingdom,2,United Kingdom,0,"Data Visualization, Azure, NLP",-1,0,Media,8.6,-1,-1,18,-1,-1
Computer Vision Engineer,70080,0,0,Australia,0,Australia,0,"Scala, PyTorch, TensorFlow, Tableau, Deep Learning",-1,1,Real Estate,8.5,-1,-1,0,-1,-1
Head of AI,72201,2,3,Finland,1,Israel,50,"NLP, Deep Learning, MLOps, PyTorch",-1,3,Manufacturing,9.5,-1,-1,10,-1,-1
AI Research Scientist,150170,1,1,Canada,2,Canada,50,"Computer Vision, Java, TensorFlow",-1,11,Government,9.0,-1,-1,2,-1,-1
NLP Engineer,68586,0,1,Sweden,1,Estonia,50,"Deep Learning, Spark, GCP",-1,1,Telecommunications,9.5,-1,-1,-1,-1,-1
AI Specialist,58484,0,3,France,0,France,0,"Docker, Python, Spark, Hadoop",-1,1,Automotive,5.3,-1,-1,6,-1,-1
Data Analyst,53494,0,1,South Korea,2,South Korea,0,"MLOps, Docker, Linux, Computer Vision",-1,0,Telecommunications,9.5,-1,-1,15,-1,-1
AI Software Engineer,175512,3,1,Norway,0,Norway,0,"Linux, Computer Vision, PyTorch, Azure, TensorFlow",-1,7,Automotive,9.9,-1,-1,13,-1,-1
AI Product Manager,124719,2,3,Norway,1,Argentina,100,"Python, Kubernetes, PyTorch",-1,2,Automotive,6.6,-1,-1,-1,-1,-1
Machine Learning Researcher,65569,0,0,Israel,2,Israel,0,"AWS, Tableau, Mathematics",-1,0,Gaming,6.3,-1,-1,10,-1,-1
AI Software Engineer,184461,1,0,Denmark,1,Israel,0,"Python, R, Data Visualization",-1,13,Education,5.9,-1,-1,10,-1,-1
AI Software Engineer,176661,3,1,Switzerland,0,Finland,0,"PyTorch, Mathematics, AWS, Azure, Deep Learning",-1,8,Media,6.3,-1,-1,5,-1,-1
Research Scientist,113468,2,2,United Kingdom,0,United Kingdom,50,"Python, Computer Vision, Statistics, Tableau",-1,3,Transportation,7.7,-1,-1,18,-1,-1
Robotics Engineer,94278,2,1,France,1,Belgium,50,"Git, Kubernetes, Computer Vision, Python",-1,3,Automotive,8.6,-1,-1,-1,-1,-1
AI Research Scientist,124121,2,2,Netherlands,0,Netherlands,0,"Git, PyTorch, TensorFlow",-1,3,Manufacturing,5.8,-1,-1,12,-1,-1
ML Ops Engineer,118336,3,1,Netherlands,2,Netherlands,0,"Computer Vision, Git, Docker, Azure, TensorFlow",-1,7,Manufacturing,6.5,-1,-1,12,-1,-1
AI Consultant,63446,0,0,Japan,1,Japan,100,"PyTorch, Docker, GCP",-1,1,Education,8.5,-1,-1,11,-1,-1
